gs_name	gene
REACTOME_INTERFERON_SIGNALING	2634
REACTOME_INTERFERON_SIGNALING	2635
REACTOME_INTERFERON_SIGNALING	115361
REACTOME_INTERFERON_SIGNALING	115362
REACTOME_INTERFERON_SIGNALING	163351
REACTOME_INTERFERON_SIGNALING	388646
REACTOME_INTERFERON_SIGNALING	51191
REACTOME_INTERFERON_SIGNALING	3105
REACTOME_INTERFERON_SIGNALING	3105
REACTOME_INTERFERON_SIGNALING	3105
REACTOME_INTERFERON_SIGNALING	3105
REACTOME_INTERFERON_SIGNALING	3105
REACTOME_INTERFERON_SIGNALING	3106
REACTOME_INTERFERON_SIGNALING	3106
REACTOME_INTERFERON_SIGNALING	3106
REACTOME_INTERFERON_SIGNALING	3106
REACTOME_INTERFERON_SIGNALING	3106
REACTOME_INTERFERON_SIGNALING	3106
REACTOME_INTERFERON_SIGNALING	3107
REACTOME_INTERFERON_SIGNALING	3107
REACTOME_INTERFERON_SIGNALING	3107
REACTOME_INTERFERON_SIGNALING	3107
REACTOME_INTERFERON_SIGNALING	3113
REACTOME_INTERFERON_SIGNALING	3113
REACTOME_INTERFERON_SIGNALING	3113
REACTOME_INTERFERON_SIGNALING	3113
REACTOME_INTERFERON_SIGNALING	3113
REACTOME_INTERFERON_SIGNALING	3113
REACTOME_INTERFERON_SIGNALING	3113
REACTOME_INTERFERON_SIGNALING	3113
REACTOME_INTERFERON_SIGNALING	3115
REACTOME_INTERFERON_SIGNALING	3115
REACTOME_INTERFERON_SIGNALING	3115
REACTOME_INTERFERON_SIGNALING	3115
REACTOME_INTERFERON_SIGNALING	3115
REACTOME_INTERFERON_SIGNALING	3115
REACTOME_INTERFERON_SIGNALING	3117
REACTOME_INTERFERON_SIGNALING	3117
REACTOME_INTERFERON_SIGNALING	3117
REACTOME_INTERFERON_SIGNALING	3118
REACTOME_INTERFERON_SIGNALING	3118
REACTOME_INTERFERON_SIGNALING	3118
REACTOME_INTERFERON_SIGNALING	3118
REACTOME_INTERFERON_SIGNALING	3118
REACTOME_INTERFERON_SIGNALING	3118
REACTOME_INTERFERON_SIGNALING	3118
REACTOME_INTERFERON_SIGNALING	3118
REACTOME_INTERFERON_SIGNALING	3119
REACTOME_INTERFERON_SIGNALING	3119
REACTOME_INTERFERON_SIGNALING	3119
REACTOME_INTERFERON_SIGNALING	3119
REACTOME_INTERFERON_SIGNALING	3120
REACTOME_INTERFERON_SIGNALING	3120
REACTOME_INTERFERON_SIGNALING	3120
REACTOME_INTERFERON_SIGNALING	3120
REACTOME_INTERFERON_SIGNALING	3120
REACTOME_INTERFERON_SIGNALING	3120
REACTOME_INTERFERON_SIGNALING	3120
REACTOME_INTERFERON_SIGNALING	3120
REACTOME_INTERFERON_SIGNALING	3122
REACTOME_INTERFERON_SIGNALING	3122
REACTOME_INTERFERON_SIGNALING	3122
REACTOME_INTERFERON_SIGNALING	3122
REACTOME_INTERFERON_SIGNALING	3122
REACTOME_INTERFERON_SIGNALING	3122
REACTOME_INTERFERON_SIGNALING	3122
REACTOME_INTERFERON_SIGNALING	3123
REACTOME_INTERFERON_SIGNALING	3123
REACTOME_INTERFERON_SIGNALING	3125
REACTOME_INTERFERON_SIGNALING	3125
REACTOME_INTERFERON_SIGNALING	3126
REACTOME_INTERFERON_SIGNALING	3126
REACTOME_INTERFERON_SIGNALING	3127
REACTOME_INTERFERON_SIGNALING	3133
REACTOME_INTERFERON_SIGNALING	3133
REACTOME_INTERFERON_SIGNALING	3133
REACTOME_INTERFERON_SIGNALING	3133
REACTOME_INTERFERON_SIGNALING	3133
REACTOME_INTERFERON_SIGNALING	3133
REACTOME_INTERFERON_SIGNALING	3133
REACTOME_INTERFERON_SIGNALING	3134
REACTOME_INTERFERON_SIGNALING	3134
REACTOME_INTERFERON_SIGNALING	3134
REACTOME_INTERFERON_SIGNALING	3134
REACTOME_INTERFERON_SIGNALING	3134
REACTOME_INTERFERON_SIGNALING	3134
REACTOME_INTERFERON_SIGNALING	3135
REACTOME_INTERFERON_SIGNALING	3135
REACTOME_INTERFERON_SIGNALING	3135
REACTOME_INTERFERON_SIGNALING	3135
REACTOME_INTERFERON_SIGNALING	3135
REACTOME_INTERFERON_SIGNALING	3135
REACTOME_INTERFERON_SIGNALING	3135
REACTOME_INTERFERON_SIGNALING	3135
REACTOME_INTERFERON_SIGNALING	3136
REACTOME_INTERFERON_SIGNALING	3383
REACTOME_INTERFERON_SIGNALING	3429
REACTOME_INTERFERON_SIGNALING	3429
REACTOME_INTERFERON_SIGNALING	10437
REACTOME_INTERFERON_SIGNALING	3430
REACTOME_INTERFERON_SIGNALING	2537
REACTOME_INTERFERON_SIGNALING	3434
REACTOME_INTERFERON_SIGNALING	3433
REACTOME_INTERFERON_SIGNALING	3437
REACTOME_INTERFERON_SIGNALING	24138
REACTOME_INTERFERON_SIGNALING	8519
REACTOME_INTERFERON_SIGNALING	10581
REACTOME_INTERFERON_SIGNALING	10410
REACTOME_INTERFERON_SIGNALING	3439
REACTOME_INTERFERON_SIGNALING	3446
REACTOME_INTERFERON_SIGNALING	3447
REACTOME_INTERFERON_SIGNALING	3448
REACTOME_INTERFERON_SIGNALING	3449
REACTOME_INTERFERON_SIGNALING	3451
REACTOME_INTERFERON_SIGNALING	3440
REACTOME_INTERFERON_SIGNALING	3452
REACTOME_INTERFERON_SIGNALING	3441
REACTOME_INTERFERON_SIGNALING	3442
REACTOME_INTERFERON_SIGNALING	3443
REACTOME_INTERFERON_SIGNALING	3444
REACTOME_INTERFERON_SIGNALING	3445
REACTOME_INTERFERON_SIGNALING	3454
REACTOME_INTERFERON_SIGNALING	3455
REACTOME_INTERFERON_SIGNALING	3456
REACTOME_INTERFERON_SIGNALING	3458
REACTOME_INTERFERON_SIGNALING	3459
REACTOME_INTERFERON_SIGNALING	3460
REACTOME_INTERFERON_SIGNALING	3460
REACTOME_INTERFERON_SIGNALING	51447
REACTOME_INTERFERON_SIGNALING	3659
REACTOME_INTERFERON_SIGNALING	3660
REACTOME_INTERFERON_SIGNALING	3661
REACTOME_INTERFERON_SIGNALING	3662
REACTOME_INTERFERON_SIGNALING	3663
REACTOME_INTERFERON_SIGNALING	3664
REACTOME_INTERFERON_SIGNALING	3665
REACTOME_INTERFERON_SIGNALING	3665
REACTOME_INTERFERON_SIGNALING	3394
REACTOME_INTERFERON_SIGNALING	10379
REACTOME_INTERFERON_SIGNALING	10379
REACTOME_INTERFERON_SIGNALING	9636
REACTOME_INTERFERON_SIGNALING	3669
REACTOME_INTERFERON_SIGNALING	3716
REACTOME_INTERFERON_SIGNALING	3717
REACTOME_INTERFERON_SIGNALING	3836
REACTOME_INTERFERON_SIGNALING	3838
REACTOME_INTERFERON_SIGNALING	3839
REACTOME_INTERFERON_SIGNALING	3840
REACTOME_INTERFERON_SIGNALING	3841
REACTOME_INTERFERON_SIGNALING	402569
REACTOME_INTERFERON_SIGNALING	402569
REACTOME_INTERFERON_SIGNALING	3837
REACTOME_INTERFERON_SIGNALING	5595
REACTOME_INTERFERON_SIGNALING	4281
REACTOME_INTERFERON_SIGNALING	4502
REACTOME_INTERFERON_SIGNALING	4599
REACTOME_INTERFERON_SIGNALING	4600
REACTOME_INTERFERON_SIGNALING	4684
REACTOME_INTERFERON_SIGNALING	55706
REACTOME_INTERFERON_SIGNALING	4734
REACTOME_INTERFERON_SIGNALING	57122
REACTOME_INTERFERON_SIGNALING	55746
REACTOME_INTERFERON_SIGNALING	9972
REACTOME_INTERFERON_SIGNALING	9631
REACTOME_INTERFERON_SIGNALING	23279
REACTOME_INTERFERON_SIGNALING	23511
REACTOME_INTERFERON_SIGNALING	23165
REACTOME_INTERFERON_SIGNALING	23225
REACTOME_INTERFERON_SIGNALING	8021
REACTOME_INTERFERON_SIGNALING	129401
REACTOME_INTERFERON_SIGNALING	79023
REACTOME_INTERFERON_SIGNALING	11097
REACTOME_INTERFERON_SIGNALING	348995
REACTOME_INTERFERON_SIGNALING	10762
REACTOME_INTERFERON_SIGNALING	53371
REACTOME_INTERFERON_SIGNALING	9818
REACTOME_INTERFERON_SIGNALING	23636
REACTOME_INTERFERON_SIGNALING	79902
REACTOME_INTERFERON_SIGNALING	4927
REACTOME_INTERFERON_SIGNALING	9688
REACTOME_INTERFERON_SIGNALING	4928
REACTOME_INTERFERON_SIGNALING	4938
REACTOME_INTERFERON_SIGNALING	4939
REACTOME_INTERFERON_SIGNALING	4940
REACTOME_INTERFERON_SIGNALING	8638
REACTOME_INTERFERON_SIGNALING	201626
REACTOME_INTERFERON_SIGNALING	8554
REACTOME_INTERFERON_SIGNALING	5300
REACTOME_INTERFERON_SIGNALING	5335
REACTOME_INTERFERON_SIGNALING	5371
REACTOME_INTERFERON_SIGNALING	9883
REACTOME_INTERFERON_SIGNALING	100101267
REACTOME_INTERFERON_SIGNALING	5495
REACTOME_INTERFERON_SIGNALING	5580
REACTOME_INTERFERON_SIGNALING	5696
REACTOME_INTERFERON_SIGNALING	5696
REACTOME_INTERFERON_SIGNALING	5696
REACTOME_INTERFERON_SIGNALING	5696
REACTOME_INTERFERON_SIGNALING	5696
REACTOME_INTERFERON_SIGNALING	5696
REACTOME_INTERFERON_SIGNALING	5696
REACTOME_INTERFERON_SIGNALING	5696
REACTOME_INTERFERON_SIGNALING	5724
REACTOME_INTERFERON_SIGNALING	5770
REACTOME_INTERFERON_SIGNALING	5781
REACTOME_INTERFERON_SIGNALING	5771
REACTOME_INTERFERON_SIGNALING	5777
REACTOME_INTERFERON_SIGNALING	8480
REACTOME_INTERFERON_SIGNALING	5903
REACTOME_INTERFERON_SIGNALING	6041
REACTOME_INTERFERON_SIGNALING	6233
REACTOME_INTERFERON_SIGNALING	91543
REACTOME_INTERFERON_SIGNALING	25939
REACTOME_INTERFERON_SIGNALING	6396
REACTOME_INTERFERON_SIGNALING	81929
REACTOME_INTERFERON_SIGNALING	8651
REACTOME_INTERFERON_SIGNALING	9021
REACTOME_INTERFERON_SIGNALING	6672
REACTOME_INTERFERON_SIGNALING	6772
REACTOME_INTERFERON_SIGNALING	6773
REACTOME_INTERFERON_SIGNALING	7341
REACTOME_INTERFERON_SIGNALING	7175
REACTOME_INTERFERON_SIGNALING	10107
REACTOME_INTERFERON_SIGNALING	10107
REACTOME_INTERFERON_SIGNALING	10107
REACTOME_INTERFERON_SIGNALING	10107
REACTOME_INTERFERON_SIGNALING	10107
REACTOME_INTERFERON_SIGNALING	10107
REACTOME_INTERFERON_SIGNALING	10107
REACTOME_INTERFERON_SIGNALING	10107
REACTOME_INTERFERON_SIGNALING	9830
REACTOME_INTERFERON_SIGNALING	51127
REACTOME_INTERFERON_SIGNALING	51127
REACTOME_INTERFERON_SIGNALING	23321
REACTOME_INTERFERON_SIGNALING	6737
REACTOME_INTERFERON_SIGNALING	10346
REACTOME_INTERFERON_SIGNALING	7706
REACTOME_INTERFERON_SIGNALING	7726
REACTOME_INTERFERON_SIGNALING	7726
REACTOME_INTERFERON_SIGNALING	7726
REACTOME_INTERFERON_SIGNALING	7726
REACTOME_INTERFERON_SIGNALING	7726
REACTOME_INTERFERON_SIGNALING	7726
REACTOME_INTERFERON_SIGNALING	7726
REACTOME_INTERFERON_SIGNALING	7726
REACTOME_INTERFERON_SIGNALING	23650
REACTOME_INTERFERON_SIGNALING	10612
REACTOME_INTERFERON_SIGNALING	11074
REACTOME_INTERFERON_SIGNALING	11074
REACTOME_INTERFERON_SIGNALING	11074
REACTOME_INTERFERON_SIGNALING	11074
REACTOME_INTERFERON_SIGNALING	11074
REACTOME_INTERFERON_SIGNALING	11074
REACTOME_INTERFERON_SIGNALING	53840
REACTOME_INTERFERON_SIGNALING	23087
REACTOME_INTERFERON_SIGNALING	10475
REACTOME_INTERFERON_SIGNALING	80263
REACTOME_INTERFERON_SIGNALING	80128
REACTOME_INTERFERON_SIGNALING	79097
REACTOME_INTERFERON_SIGNALING	85363
REACTOME_INTERFERON_SIGNALING	117854
REACTOME_INTERFERON_SIGNALING	55223
REACTOME_INTERFERON_SIGNALING	55128
REACTOME_INTERFERON_SIGNALING	81603
REACTOME_INTERFERON_SIGNALING	7297
REACTOME_INTERFERON_SIGNALING	7311
REACTOME_INTERFERON_SIGNALING	7318
REACTOME_INTERFERON_SIGNALING	7314
REACTOME_INTERFERON_SIGNALING	7316
REACTOME_INTERFERON_SIGNALING	7324
REACTOME_INTERFERON_SIGNALING	9246
REACTOME_INTERFERON_SIGNALING	7334
REACTOME_INTERFERON_SIGNALING	11274
REACTOME_INTERFERON_SIGNALING	373856
REACTOME_INTERFERON_SIGNALING	7412
REACTOME_INTERFERON_SIGNALING	54739
REACTOME_INTERLEUKIN_1_SIGNALING	177
REACTOME_INTERLEUKIN_1_SIGNALING	177
REACTOME_INTERLEUKIN_1_SIGNALING	177
REACTOME_INTERLEUKIN_1_SIGNALING	177
REACTOME_INTERLEUKIN_1_SIGNALING	177
REACTOME_INTERLEUKIN_1_SIGNALING	177
REACTOME_INTERLEUKIN_1_SIGNALING	177
REACTOME_INTERLEUKIN_1_SIGNALING	351
REACTOME_INTERLEUKIN_1_SIGNALING	8945
REACTOME_INTERLEUKIN_1_SIGNALING	1147
REACTOME_INTERLEUKIN_1_SIGNALING	8454
REACTOME_INTERLEUKIN_1_SIGNALING	23291
REACTOME_INTERLEUKIN_1_SIGNALING	3146
REACTOME_INTERLEUKIN_1_SIGNALING	3551
REACTOME_INTERLEUKIN_1_SIGNALING	8517
REACTOME_INTERLEUKIN_1_SIGNALING	3552
REACTOME_INTERLEUKIN_1_SIGNALING	3553
REACTOME_INTERLEUKIN_1_SIGNALING	3554
REACTOME_INTERLEUKIN_1_SIGNALING	7850
REACTOME_INTERLEUKIN_1_SIGNALING	3556
REACTOME_INTERLEUKIN_1_SIGNALING	3557
REACTOME_INTERLEUKIN_1_SIGNALING	3654
REACTOME_INTERLEUKIN_1_SIGNALING	3656
REACTOME_INTERLEUKIN_1_SIGNALING	11213
REACTOME_INTERLEUKIN_1_SIGNALING	51135
REACTOME_INTERLEUKIN_1_SIGNALING	5604
REACTOME_INTERLEUKIN_1_SIGNALING	6416
REACTOME_INTERLEUKIN_1_SIGNALING	5608
REACTOME_INTERLEUKIN_1_SIGNALING	4215
REACTOME_INTERLEUKIN_1_SIGNALING	6885
REACTOME_INTERLEUKIN_1_SIGNALING	1326
REACTOME_INTERLEUKIN_1_SIGNALING	4615
REACTOME_INTERLEUKIN_1_SIGNALING	4790
REACTOME_INTERLEUKIN_1_SIGNALING	4791
REACTOME_INTERLEUKIN_1_SIGNALING	4792
REACTOME_INTERLEUKIN_1_SIGNALING	4793
REACTOME_INTERLEUKIN_1_SIGNALING	4793
REACTOME_INTERLEUKIN_1_SIGNALING	28512
REACTOME_INTERLEUKIN_1_SIGNALING	28511
REACTOME_INTERLEUKIN_1_SIGNALING	10392
REACTOME_INTERLEUKIN_1_SIGNALING	64127
REACTOME_INTERLEUKIN_1_SIGNALING	57162
REACTOME_INTERLEUKIN_1_SIGNALING	57161
REACTOME_INTERLEUKIN_1_SIGNALING	246330
REACTOME_INTERLEUKIN_1_SIGNALING	5682
REACTOME_INTERLEUKIN_1_SIGNALING	5683
REACTOME_INTERLEUKIN_1_SIGNALING	5684
REACTOME_INTERLEUKIN_1_SIGNALING	5685
REACTOME_INTERLEUKIN_1_SIGNALING	5686
REACTOME_INTERLEUKIN_1_SIGNALING	5687
REACTOME_INTERLEUKIN_1_SIGNALING	5688
REACTOME_INTERLEUKIN_1_SIGNALING	143471
REACTOME_INTERLEUKIN_1_SIGNALING	5689
REACTOME_INTERLEUKIN_1_SIGNALING	5699
REACTOME_INTERLEUKIN_1_SIGNALING	122706
REACTOME_INTERLEUKIN_1_SIGNALING	5690
REACTOME_INTERLEUKIN_1_SIGNALING	5691
REACTOME_INTERLEUKIN_1_SIGNALING	5691
REACTOME_INTERLEUKIN_1_SIGNALING	5692
REACTOME_INTERLEUKIN_1_SIGNALING	5693
REACTOME_INTERLEUKIN_1_SIGNALING	5694
REACTOME_INTERLEUKIN_1_SIGNALING	5695
REACTOME_INTERLEUKIN_1_SIGNALING	5696
REACTOME_INTERLEUKIN_1_SIGNALING	5696
REACTOME_INTERLEUKIN_1_SIGNALING	5696
REACTOME_INTERLEUKIN_1_SIGNALING	5696
REACTOME_INTERLEUKIN_1_SIGNALING	5696
REACTOME_INTERLEUKIN_1_SIGNALING	5696
REACTOME_INTERLEUKIN_1_SIGNALING	5696
REACTOME_INTERLEUKIN_1_SIGNALING	5696
REACTOME_INTERLEUKIN_1_SIGNALING	5698
REACTOME_INTERLEUKIN_1_SIGNALING	5698
REACTOME_INTERLEUKIN_1_SIGNALING	5698
REACTOME_INTERLEUKIN_1_SIGNALING	5698
REACTOME_INTERLEUKIN_1_SIGNALING	5698
REACTOME_INTERLEUKIN_1_SIGNALING	5698
REACTOME_INTERLEUKIN_1_SIGNALING	5698
REACTOME_INTERLEUKIN_1_SIGNALING	5698
REACTOME_INTERLEUKIN_1_SIGNALING	5700
REACTOME_INTERLEUKIN_1_SIGNALING	5701
REACTOME_INTERLEUKIN_1_SIGNALING	5702
REACTOME_INTERLEUKIN_1_SIGNALING	5704
REACTOME_INTERLEUKIN_1_SIGNALING	5704
REACTOME_INTERLEUKIN_1_SIGNALING	5705
REACTOME_INTERLEUKIN_1_SIGNALING	5706
REACTOME_INTERLEUKIN_1_SIGNALING	5707
REACTOME_INTERLEUKIN_1_SIGNALING	5716
REACTOME_INTERLEUKIN_1_SIGNALING	5717
REACTOME_INTERLEUKIN_1_SIGNALING	5718
REACTOME_INTERLEUKIN_1_SIGNALING	5719
REACTOME_INTERLEUKIN_1_SIGNALING	10213
REACTOME_INTERLEUKIN_1_SIGNALING	5708
REACTOME_INTERLEUKIN_1_SIGNALING	5709
REACTOME_INTERLEUKIN_1_SIGNALING	5710
REACTOME_INTERLEUKIN_1_SIGNALING	5711
REACTOME_INTERLEUKIN_1_SIGNALING	9861
REACTOME_INTERLEUKIN_1_SIGNALING	5713
REACTOME_INTERLEUKIN_1_SIGNALING	5714
REACTOME_INTERLEUKIN_1_SIGNALING	5715
REACTOME_INTERLEUKIN_1_SIGNALING	5720
REACTOME_INTERLEUKIN_1_SIGNALING	5720
REACTOME_INTERLEUKIN_1_SIGNALING	5721
REACTOME_INTERLEUKIN_1_SIGNALING	5721
REACTOME_INTERLEUKIN_1_SIGNALING	10197
REACTOME_INTERLEUKIN_1_SIGNALING	23198
REACTOME_INTERLEUKIN_1_SIGNALING	9491
REACTOME_INTERLEUKIN_1_SIGNALING	9978
REACTOME_INTERLEUKIN_1_SIGNALING	5970
REACTOME_INTERLEUKIN_1_SIGNALING	8767
REACTOME_INTERLEUKIN_1_SIGNALING	6233
REACTOME_INTERLEUKIN_1_SIGNALING	6283
REACTOME_INTERLEUKIN_1_SIGNALING	6285
REACTOME_INTERLEUKIN_1_SIGNALING	6288
REACTOME_INTERLEUKIN_1_SIGNALING	7979
REACTOME_INTERLEUKIN_1_SIGNALING	6500
REACTOME_INTERLEUKIN_1_SIGNALING	8878
REACTOME_INTERLEUKIN_1_SIGNALING	8878
REACTOME_INTERLEUKIN_1_SIGNALING	10454
REACTOME_INTERLEUKIN_1_SIGNALING	23118
REACTOME_INTERLEUKIN_1_SIGNALING	257397
REACTOME_INTERLEUKIN_1_SIGNALING	79155
REACTOME_INTERLEUKIN_1_SIGNALING	54472
REACTOME_INTERLEUKIN_1_SIGNALING	7189
REACTOME_INTERLEUKIN_1_SIGNALING	7311
REACTOME_INTERLEUKIN_1_SIGNALING	7314
REACTOME_INTERLEUKIN_1_SIGNALING	7316
REACTOME_INTERLEUKIN_1_SIGNALING	7334
REACTOME_INTERLEUKIN_1_SIGNALING	7335
REACTOME_TNF_SIGNALING	6868
REACTOME_TNF_SIGNALING	9530
REACTOME_TNF_SIGNALING	329
REACTOME_TNF_SIGNALING	330
REACTOME_TNF_SIGNALING	841
REACTOME_TNF_SIGNALING	8837
REACTOME_TNF_SIGNALING	1147
REACTOME_TNF_SIGNALING	25999
REACTOME_TNF_SIGNALING	1540
REACTOME_TNF_SIGNALING	8772
REACTOME_TNF_SIGNALING	3551
REACTOME_TNF_SIGNALING	8517
REACTOME_TNF_SIGNALING	8567
REACTOME_TNF_SIGNALING	6885
REACTOME_TNF_SIGNALING	8439
REACTOME_TNF_SIGNALING	56957
REACTOME_TNF_SIGNALING	90268
REACTOME_TNF_SIGNALING	10399
REACTOME_TNF_SIGNALING	10616
REACTOME_TNF_SIGNALING	8737
REACTOME_TNF_SIGNALING	55072
REACTOME_TNF_SIGNALING	55072
REACTOME_TNF_SIGNALING	6233
REACTOME_TNF_SIGNALING	81858
REACTOME_TNF_SIGNALING	6610
REACTOME_TNF_SIGNALING	55512
REACTOME_TNF_SIGNALING	84888
REACTOME_TNF_SIGNALING	56928
REACTOME_TNF_SIGNALING	10454
REACTOME_TNF_SIGNALING	23118
REACTOME_TNF_SIGNALING	257397
REACTOME_TNF_SIGNALING	8887
REACTOME_TNF_SIGNALING	7124
REACTOME_TNF_SIGNALING	7124
REACTOME_TNF_SIGNALING	7124
REACTOME_TNF_SIGNALING	7124
REACTOME_TNF_SIGNALING	7124
REACTOME_TNF_SIGNALING	7124
REACTOME_TNF_SIGNALING	7124
REACTOME_TNF_SIGNALING	7128
REACTOME_TNF_SIGNALING	7132
REACTOME_TNF_SIGNALING	8717
REACTOME_TNF_SIGNALING	7185
REACTOME_TNF_SIGNALING	7186
REACTOME_TNF_SIGNALING	7311
REACTOME_TNF_SIGNALING	7314
REACTOME_TNF_SIGNALING	7316
REACTOME_TNF_SIGNALING	9099
REACTOME_TNF_SIGNALING	27005
REACTOME_TNF_SIGNALING	7375
REACTOME_TNF_SIGNALING	331
